,Unnamed: 0,originalfile,renamedfile,samplenumber,prompt,prompttexts
2905,2905,DR6/FLAG0/SX294.WAV,sample2906.WAV,sample2906,SX294,SHOULD GIRAFFES BE KEPT IN SMALL ZOOS
2906,2906,DR6/FLAG0/SA1.WAV,sample2907.WAV,sample2907,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
2907,2907,DR6/FLAG0/SX24.WAV,sample2908.WAV,sample2908,SX24,ALTHOUGH ALWAYS ALONE WE SURVIVE
2908,2908,DR6/FLAG0/SX114.WAV,sample2909.WAV,sample2909,SX114,THE CARTOON FEATURES A MUSKRAT AND A TADPOLE
2909,2909,DR6/FLAG0/SX384.WAV,sample2910.WAV,sample2910,SX384,PLEASE SHORTEN THIS SKIRT FOR JOYCE
2910,2910,DR6/MESJ0/SX187.WAV,sample2911.WAV,sample2911,SX187,THEY OFTEN GO OUT IN THE EVENING
2911,2911,DR6/MESJ0/SI2257.WAV,sample2912.WAV,sample2912,SI2257,BUT HIS RESOLUTION HARDLY SEEMED TO HELP
2912,2912,DR6/MESJ0/SX97.WAV,sample2913.WAV,sample2913,SX97,PENGUINS LIVE NEAR THE ICY ANTARCTIC
2913,2913,DR6/MESJ0/SX277.WAV,sample2914.WAV,sample2914,SX277,THE ROSE CORSAGE SMELLED SWEET
2914,2914,DR6/MESJ0/SA2.WAV,sample2915.WAV,sample2915,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
2915,2915,DR6/MESJ0/SI997.WAV,sample2916.WAV,sample2916,SI997,BOTH LOVED THE OUT-OF-DOORS INCLUDING MOUNTAIN CLIMBING AND HORSEBACK RIDING
2916,2916,DR6/MESJ0/SA1.WAV,sample2917.WAV,sample2917,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
2917,2917,DR6/MESJ0/SX367.WAV,sample2918.WAV,sample2918,SX367,THE SURPLUS SHOES WERE SOLD AT A DISCOUNT PRICE
2918,2918,DR6/MESJ0/SX7.WAV,sample2919.WAV,sample2919,SX7,NOTHING IS AS OFFENSIVE AS INNOCENCE
2919,2919,DR6/MESJ0/SI2039.WAV,sample2920.WAV,sample2920,SI2039,HIS SUPERIORS HAD ALSO PREACHED THIS SAYING IT WAS THE WAY FOR ETERNAL HONOR
2920,2920,DR6/MEJL0/SI1592.WAV,sample2921.WAV,sample2921,SI1592,SHE SPRANG UP AND WENT SWIFTLY TO THE BEDROOM
2921,2921,DR6/MEJL0/SI1654.WAV,sample2922.WAV,sample2922,SI1654,YOU DON'T HAFTA GET NASTY
2922,2922,DR6/MEJL0/SI962.WAV,sample2923.WAV,sample2923,SI962,LIKE A FAIR NUMBER OF BOOTLEGGERS HE DISLIKED ALCOHOL
2923,2923,DR6/MEJL0/SX242.WAV,sample2924.WAV,sample2924,SX242,MAY I ORDER A STRAWBERRY SUNDAE AFTER I EAT DINNER
2924,2924,DR6/MEJL0/SA2.WAV,sample2925.WAV,sample2925,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
2925,2925,DR6/MEJL0/SX332.WAV,sample2926.WAV,sample2926,SX332,TODD PLACED TOP PRIORITY ON GETTING HIS BIKE FIXED
2926,2926,DR6/MEJL0/SA1.WAV,sample2927.WAV,sample2927,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
2927,2927,DR6/MEJL0/SX152.WAV,sample2928.WAV,sample2928,SX152,MOSQUITOES EXIST IN WARM HUMID CLIMATES
2928,2928,DR6/MEJL0/SX422.WAV,sample2929.WAV,sample2929,SX422,ONCE YOU FINISH GREASING YOUR CHAIN BE SURE TO WASH THOROUGHLY
2929,2929,DR6/MEJL0/SX62.WAV,sample2930.WAV,sample2930,SX62,ANY CONTRIBUTIONS WILL BE GREATLY APPRECIATED
2930,2930,DR7/MKLR0/SI1059.WAV,sample2931.WAV,sample2931,SI1059,THEY KNOW LITTLE ABOUT THEIR MACHINERY BEYOND MECHANICAL DETAILS
2931,2931,DR7/MKLR0/SX249.WAV,sample2932.WAV,sample2932,SX249,I ATE EVERY OYSTER ON NORA'S PLATE
2932,2932,DR7/MKLR0/SX159.WAV,sample2933.WAV,sample2933,SX159,THE GOVERNMENT SOUGHT AUTHORIZATION OF HIS CITIZENSHIP
2933,2933,DR7/MKLR0/SI1689.WAV,sample2934.WAV,sample2934,SI1689,THEN HE HEARD THE OUTER DOOR CLOSING
2934,2934,DR7/MKLR0/SX339.WAV,sample2935.WAV,sample2935,SX339,DID SHAWN CATCH THAT BIG GOOSE WITHOUT HELP
2935,2935,DR7/MKLR0/SX429.WAV,sample2936.WAV,sample2936,SX429,A TOOTHPASTE TUBE SHOULD BE SQUEEZED FROM THE BOTTOM
2936,2936,DR7/MKLR0/SA2.WAV,sample2937.WAV,sample2937,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
2937,2937,DR7/MKLR0/SA1.WAV,sample2938.WAV,sample2938,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
2938,2938,DR7/MKLR0/SX69.WAV,sample2939.WAV,sample2939,SX69,EAT YOUR RAISINS OUTDOORS ON THE PORCH STEPS
2939,2939,DR7/MKLR0/SI2319.WAV,sample2940.WAV,sample2940,SI2319,MAYBE THEY'RE DELIVERING THE DESK NOW
2940,2940,DR7/MGAK0/SX406.WAV,sample2941.WAV,sample2941,SX406,THERE WAS A GIGANTIC WASP NEXT TO IRVING'S BIG TOP HAT
2941,2941,DR7/MGAK0/SI1036.WAV,sample2942.WAV,sample2942,SI1036,THE ANTITHESIS OF THE ECUMENICAL AND THE LOCAL THEN NO LONGER EXISTS
2942,2942,DR7/MGAK0/SX226.WAV,sample2943.WAV,sample2943,SX226,STEPH COULD BARELY HANDLE THE PSYCHOLOGICAL TRAUMA
2943,2943,DR7/MGAK0/SX46.WAV,sample2944.WAV,sample2944,SX46,THAT PICKPOCKET WAS CAUGHT RED-HANDED
2944,2944,DR7/MGAK0/SA2.WAV,sample2945.WAV,sample2945,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
2945,2945,DR7/MGAK0/SX136.WAV,sample2946.WAV,sample2946,SX136,SCIENTIFIC PROGRESS COMES FROM THE DEVELOPMENT OF NEW TECHNIQUES
2946,2946,DR7/MGAK0/SA1.WAV,sample2947.WAV,sample2947,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
2947,2947,DR7/MGAK0/SX316.WAV,sample2948.WAV,sample2948,SX316,THAT DOG CHASES CATS MERCILESSLY
2948,2948,DR7/MGAK0/SI1666.WAV,sample2949.WAV,sample2949,SI1666,HE REMEMBERED A STORY HE HAD READ AS A YOUTH
2949,2949,DR7/MGAK0/SI2296.WAV,sample2950.WAV,sample2950,SI2296,YES MA'AM THE CHILDREN CHORUSED HEARTILY
2950,2950,DR7/FMAH1/SX249.WAV,sample2951.WAV,sample2951,SX249,I ATE EVERY OYSTER ON NORA'S PLATE
2951,2951,DR7/FMAH1/SI879.WAV,sample2952.WAV,sample2952,SI879,LARGE INJECTION-MOLDED LETTERS ARE ALSO AVAILABLE FOR SIGN INSTALLATIONS
2952,2952,DR7/FMAH1/SX159.WAV,sample2953.WAV,sample2953,SX159,THE GOVERNMENT SOUGHT AUTHORIZATION OF HIS CITIZENSHIP
2953,2953,DR7/FMAH1/SX339.WAV,sample2954.WAV,sample2954,SX339,DID SHAWN CATCH THAT BIG GOOSE WITHOUT HELP
2954,2954,DR7/FMAH1/SI1509.WAV,sample2955.WAV,sample2955,SI1509,HOWEVER A BOY'S LIVELY EYES MIGHT ROVE
2955,2955,DR7/FMAH1/SX429.WAV,sample2956.WAV,sample2956,SX429,A TOOTHPASTE TUBE SHOULD BE SQUEEZED FROM THE BOTTOM
2956,2956,DR7/FMAH1/SA2.WAV,sample2957.WAV,sample2957,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
2957,2957,DR7/FMAH1/SA1.WAV,sample2958.WAV,sample2958,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
2958,2958,DR7/FMAH1/SX69.WAV,sample2959.WAV,sample2959,SX69,EAT YOUR RAISINS OUTDOORS ON THE PORCH STEPS
2959,2959,DR7/FMAH1/SI2139.WAV,sample2960.WAV,sample2960,SI2139,THEN THE TELEPHONING BEGAN
2960,2960,DR7/MKDB0/SI872.WAV,sample2961.WAV,sample2961,SI872,THEN FILL THE SYSTEM AND ADD A RUST INHIBITOR
2961,2961,DR7/MKDB0/SI2132.WAV,sample2962.WAV,sample2962,SI2132,SHE TOOK IT WITH HER WHEREVER SHE WENT SHE CHOSE IT
2962,2962,DR7/MKDB0/SX242.WAV,sample2963.WAV,sample2963,SX242,MAY I ORDER A STRAWBERRY SUNDAE AFTER I EAT DINNER
2963,2963,DR7/MKDB0/SA2.WAV,sample2964.WAV,sample2964,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
2964,2964,DR7/MKDB0/SX332.WAV,sample2965.WAV,sample2965,SX332,TODD PLACED TOP PRIORITY ON GETTING HIS BIKE FIXED
2965,2965,DR7/MKDB0/SA1.WAV,sample2966.WAV,sample2966,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
2966,2966,DR7/MKDB0/SX152.WAV,sample2967.WAV,sample2967,SX152,MOSQUITOES EXIST IN WARM HUMID CLIMATES
2967,2967,DR7/MKDB0/SI588.WAV,sample2968.WAV,sample2968,SI588,WHY DO WE NEED BIGGER AND BETTER BOMBS
2968,2968,DR7/MKDB0/SX422.WAV,sample2969.WAV,sample2969,SX422,ONCE YOU FINISH GREASING YOUR CHAIN BE SURE TO WASH THOROUGHLY
2969,2969,DR7/MKDB0/SX62.WAV,sample2970.WAV,sample2970,SX62,ANY CONTRIBUTIONS WILL BE GREATLY APPRECIATED
2970,2970,DR7/MBAR0/SI1319.WAV,sample2971.WAV,sample2971,SI1319,BIOLOGICAL WARFARE IS CONSIDERED TO BE PRIMARILY A STRATEGIC WEAPON
2971,2971,DR7/MBAR0/SI1949.WAV,sample2972.WAV,sample2972,SI1949,WHO TOLD YOU TO DO IT
2972,2972,DR7/MBAR0/SX329.WAV,sample2973.WAV,sample2973,SX329,CHIP POSTPONED ALIMONY PAYMENTS UNTIL THE LATEST POSSIBLE DATE
2973,2973,DR7/MBAR0/SI689.WAV,sample2974.WAV,sample2974,SI689,MEN BELIEVED THEY COULD CONTROL NATURE BY OBEYING A MORAL CODE
2974,2974,DR7/MBAR0/SX59.WAV,sample2975.WAV,sample2975,SX59,THE SINGER'S FINGER HAD A SPLINTER
2975,2975,DR7/MBAR0/SA2.WAV,sample2976.WAV,sample2976,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
2976,2976,DR7/MBAR0/SA1.WAV,sample2977.WAV,sample2977,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
2977,2977,DR7/MBAR0/SX149.WAV,sample2978.WAV,sample2978,SX149,WHILE WAITING FOR CHIPPER SHE CRISSCROSSED THE SQUARE MANY TIMES
2978,2978,DR7/MBAR0/SX239.WAV,sample2979.WAV,sample2979,SX239,PUREE SOME FRUIT BEFORE PREPARING THE SKEWERS
2979,2979,DR7/MBAR0/SX419.WAV,sample2980.WAV,sample2980,SX419,THE FOOTBALL TEAM COACH HAS A WATCH THIN AS A DIME
2980,2980,DR7/MSDB0/SX17.WAV,sample2981.WAV,sample2981,SX17,CARL LIVES IN A LIVELY HOME
2981,2981,DR7/MSDB0/SX197.WAV,sample2982.WAV,sample2982,SX197,DRAW EACH GRAPH ON A NEW AXIS
2982,2982,DR7/MSDB0/SI1007.WAV,sample2983.WAV,sample2983,SI1007,ALMONDS AND PISTACHIO NUTS ARE NOT SO HIGH IN OIL BUT ARE RICH IN PROTEIN
2983,2983,DR7/MSDB0/SX377.WAV,sample2984.WAV,sample2984,SX377,SHE ALWAYS JOKES ABOUT TOO MUCH GARLIC IN HIS FOOD
2984,2984,DR7/MSDB0/SA2.WAV,sample2985.WAV,sample2985,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
2985,2985,DR7/MSDB0/SA1.WAV,sample2986.WAV,sample2986,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
2986,2986,DR7/MSDB0/SI2267.WAV,sample2987.WAV,sample2987,SI2267,JOKING STOPPED AND EVERYONE GATHERED AROUND
2987,2987,DR7/MSDB0/SX107.WAV,sample2988.WAV,sample2988,SX107,BIRTHDAY PARTIES HAVE CUPCAKES AND ICE CREAM
2988,2988,DR7/MSDB0/SX287.WAV,sample2989.WAV,sample2989,SX287,IN THE LONG RUN IT PAYS TO BUY QUALITY CLOTHING
2989,2989,DR7/MSDB0/SI1637.WAV,sample2990.WAV,sample2990,SI1637,IN A WEEK THE HYACINTHS WOULD SPIKE OUT
2990,2990,DR7/MPFU0/SX88.WAV,sample2991.WAV,sample2991,SX88,FLYING STANDBY CAN BE PRACTICAL IF YOU WANT TO SAVE MONEY
2991,2991,DR7/MPFU0/SX448.WAV,sample2992.WAV,sample2992,SX448,SPHERICAL GIFTS ARE DIFFICULT TO WRAP
2992,2992,DR7/MPFU0/SI1888.WAV,sample2993.WAV,sample2993,SI1888,THERE'S NO WAR ON NOW
2993,2993,DR7/MPFU0/SA2.WAV,sample2994.WAV,sample2994,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
2994,2994,DR7/MPFU0/SA1.WAV,sample2995.WAV,sample2995,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
2995,2995,DR7/MPFU0/SI628.WAV,sample2996.WAV,sample2996,SI628,IT ALL TAKES PLACE IN THE EIGHTEENTH CENTURY
2996,2996,DR7/MPFU0/SI1258.WAV,sample2997.WAV,sample2997,SI1258,IT DOES NOT INDICATE LOOSE MANAGEMENT INEFFECTIVE CONTROLS OR POOR POLICY
2997,2997,DR7/MPFU0/SX358.WAV,sample2998.WAV,sample2998,SX358,GEORGE SELDOM WATCHES DAYTIME MOVIES
2998,2998,DR7/MPFU0/SX178.WAV,sample2999.WAV,sample2999,SX178,SHE ENCOURAGED HER CHILDREN TO MAKE THEIR OWN HALLOWEEN COSTUMES
2999,2999,DR7/MPFU0/SX268.WAV,sample3000.WAV,sample3000,SX268,THE JAW OPERATES BY USING ANTAGONISTIC MUSCLES
3000,3000,DR7/FJRP1/SI802.WAV,sample3001.WAV,sample3001,SI802,THEY'RE EASIER TO SHADE THERE
3001,3001,DR7/FJRP1/SX262.WAV,sample3002.WAV,sample3002,SX262,CAN THE AGENCY OVERTHROW ALIEN FORCES
3002,3002,DR7/FJRP1/SX352.WAV,sample3003.WAV,sample3003,SX352,ACCORDING TO MY INTERPRETATION OF THE PROBLEM TWO LINES MUST BE PERPENDICULAR
3003,3003,DR7/FJRP1/SI2062.WAV,sample3004.WAV,sample3004,SI2062,OH SHUCKS THE GIRL SAID
3004,3004,DR7/FJRP1/SA2.WAV,sample3005.WAV,sample3005,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
3005,3005,DR7/FJRP1/SA1.WAV,sample3006.WAV,sample3006,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
3006,3006,DR7/FJRP1/SX172.WAV,sample3007.WAV,sample3007,SX172,THE TRIUMPHANT WARRIOR EXHIBITED NAIVE HEROISM
3007,3007,DR7/FJRP1/SX82.WAV,sample3008.WAV,sample3008,SX82,GOOD SERVICE SHOULD BE REWARDED BY BIG TIPS
3008,3008,DR7/FJRP1/SX442.WAV,sample3009.WAV,sample3009,SX442,SUBURBAN HOUSEWIVES OFTEN SUFFER FROM THE GAB HABIT
3009,3009,DR7/FJRP1/SI1432.WAV,sample3010.WAV,sample3010,SI1432,NOW THE PROBLEM IS PRESENTED PIECEMEAL AND SOMETIMES CONTRADICTORILY
3010,3010,DR7/MTKD0/SX17.WAV,sample3011.WAV,sample3011,SX17,CARL LIVES IN A LIVELY HOME
3011,3011,DR7/MTKD0/SX197.WAV,sample3012.WAV,sample3012,SX197,DRAW EACH GRAPH ON A NEW AXIS
3012,3012,DR7/MTKD0/SI1187.WAV,sample3013.WAV,sample3013,SI1187,HE ADVISED IMMEDIATE HOSPITALIZATION
3013,3013,DR7/MTKD0/SX377.WAV,sample3014.WAV,sample3014,SX377,SHE ALWAYS JOKES ABOUT TOO MUCH GARLIC IN HIS FOOD
3014,3014,DR7/MTKD0/SA2.WAV,sample3015.WAV,sample3015,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
3015,3015,DR7/MTKD0/SA1.WAV,sample3016.WAV,sample3016,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
3016,3016,DR7/MTKD0/SI1817.WAV,sample3017.WAV,sample3017,SI1817,MY BELOVED WARD MY PERENNIAL GADFLY SAID THE WHINING VOICE
3017,3017,DR7/MTKD0/SX107.WAV,sample3018.WAV,sample3018,SX107,BIRTHDAY PARTIES HAVE CUPCAKES AND ICE CREAM
3018,3018,DR7/MTKD0/SI630.WAV,sample3019.WAV,sample3019,SI630,WHAT A DISCUSSION CAN ENSUE WHEN THE TITLE OF THIS TYPE OF SONG IS IN QUESTION
3019,3019,DR7/MTKD0/SX287.WAV,sample3020.WAV,sample3020,SX287,IN THE LONG RUN IT PAYS TO BUY QUALITY CLOTHING
3020,3020,DR7/MGAW0/SI1802.WAV,sample3021.WAV,sample3021,SI1802,OUR HYPOTHETICAL OTHER BUM WHO KILLED HIM WOULD HAVE TURNED OUT HIS POCKETS
3021,3021,DR7/MGAW0/SX355.WAV,sample3022.WAV,sample3022,SX355,DOLPHINS ARE INTELLIGENT MARINE MAMMALS
3022,3022,DR7/MGAW0/SX445.WAV,sample3023.WAV,sample3023,SX445,WHAT IS THIS LARGE THING BY THE IRONING BOARD
3023,3023,DR7/MGAW0/SX265.WAV,sample3024.WAV,sample3024,SX265,THE SAW IS BROKEN SO CHOP THE WOOD INSTEAD
3024,3024,DR7/MGAW0/SA2.WAV,sample3025.WAV,sample3025,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
3025,3025,DR7/MGAW0/SA1.WAV,sample3026.WAV,sample3026,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
3026,3026,DR7/MGAW0/SX175.WAV,sample3027.WAV,sample3027,SX175,SEVERE MYOPIA CONTRIBUTED TO RON'S INFERIORITY COMPLEX
3027,3027,DR7/MGAW0/SI535.WAV,sample3028.WAV,sample3028,SI535,TOO MANY HAVE BOGGED DOWN IN BICKERING
3028,3028,DR7/MGAW0/SI1165.WAV,sample3029.WAV,sample3029,SI1165,THE CONTINUING MODERNIZATION OF THESE FORCES IS A COSTLY BUT NECESSARY PROCESS
3029,3029,DR7/MGAW0/SX85.WAV,sample3030.WAV,sample3030,SX85,CEMENT IS MEASURED IN CUBIC YARDS
3030,3030,DR7/MFXS0/SX144.WAV,sample3031.WAV,sample3031,SX144,THE WILLOWY WOMAN WORE A MUSKRAT COAT
3031,3031,DR7/MFXS0/SX234.WAV,sample3032.WAV,sample3032,SX234,THE PAPER BOY BOUGHT TWO APPLES AND THREE ICES
3032,3032,DR7/MFXS0/SI2225.WAV,sample3033.WAV,sample3033,SI2225,RUN-DOWN IRON-POOR
3033,3033,DR7/MFXS0/SA2.WAV,sample3034.WAV,sample3034,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
3034,3034,DR7/MFXS0/SX324.WAV,sample3035.WAV,sample3035,SX324,THE LOCAL DRUGSTORE WAS CHARGED WITH ILLEGALLY DISPENSING TRANQUILIZERS
3035,3035,DR7/MFXS0/SI2304.WAV,sample3036.WAV,sample3036,SI2304,NOW HE'S BOUGHT IT SAID MY WIFE CONTENTEDLY
3036,3036,DR7/MFXS0/SA1.WAV,sample3037.WAV,sample3037,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
3037,3037,DR7/MFXS0/SX54.WAV,sample3038.WAV,sample3038,SX54,THE EASTERN COAST IS A PLACE FOR PURE PLEASURE AND EXCITEMENT
3038,3038,DR7/MFXS0/SX414.WAV,sample3039.WAV,sample3039,SX414,IRISH YOUNGSTERS EAT FRESH KIPPERS FOR BREAKFAST
3039,3039,DR7/MFXS0/SI1674.WAV,sample3040.WAV,sample3040,SI1674,HE PUT IT IN HIS OWN POCKET FOR SAFEKEEPING
3040,3040,DR7/FLEH0/SX421.WAV,sample3041.WAV,sample3041,SX421,THOSE WHO TEACH VALUES FIRST ABOLISH CHEATING
3041,3041,DR7/FLEH0/SX241.WAV,sample3042.WAV,sample3042,SX241,THE HALLWAY OPENS INTO A HUGE CHAMBER
3042,3042,DR7/FLEH0/SX61.WAV,sample3043.WAV,sample3043,SX61,CHOCOLATE AND ROSES NEVER FAIL AS A ROMANTIC GIFT
3043,3043,DR7/FLEH0/SA2.WAV,sample3044.WAV,sample3044,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
3044,3044,DR7/FLEH0/SA1.WAV,sample3045.WAV,sample3045,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
3045,3045,DR7/FLEH0/SX151.WAV,sample3046.WAV,sample3046,SX151,THE PREVIOUS SPEAKER PRESENTED AMBIGUOUS RESULTS
3046,3046,DR7/FLEH0/SI2311.WAV,sample3047.WAV,sample3047,SI2311,WHY NORA THE VERY IDEA
3047,3047,DR7/FLEH0/SX331.WAV,sample3048.WAV,sample3048,SX331,THE BIG DOG LOVED TO CHEW ON THE OLD RAG DOLL
3048,3048,DR7/FLEH0/SI1051.WAV,sample3049.WAV,sample3049,SI1051,NORTHERN LIBERALS ARE THE CHIEF SUPPORTERS OF CIVIL RIGHTS AND OF INTEGRATION
3049,3049,DR7/FLEH0/SI1681.WAV,sample3050.WAV,sample3050,SI1681,THE SHERIFF'S SWIVEL CHAIR TILTED BACK
3050,3050,DR7/MRMG0/SX360.WAV,sample3051.WAV,sample3051,SX360,I ASSUME MOISTURE WILL DAMAGE THIS SHIP'S HULL
3051,3051,DR7/MRMG0/SX270.WAV,sample3052.WAV,sample3052,SX270,ARE HOLIDAY APRONS AVAILABLE TO US
3052,3052,DR7/MRMG0/SI2340.WAV,sample3053.WAV,sample3053,SI2340,YOU'D THINK HER STOMACH WOULD'VE GOT USED TO IT IN THREE WEEKS
3053,3053,DR7/MRMG0/SX450.WAV,sample3054.WAV,sample3054,SX450,ROY IGNORED THE SPURIOUS DATA POINTS IN DRAWING THE GRAPH
3054,3054,DR7/MRMG0/SI1080.WAV,sample3055.WAV,sample3055,SI1080,WHEN HE WAS EIGHT HE BEGAN VIOLIN LESSONS
3055,3055,DR7/MRMG0/SA2.WAV,sample3056.WAV,sample3056,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
3056,3056,DR7/MRMG0/SA1.WAV,sample3057.WAV,sample3057,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
3057,3057,DR7/MRMG0/SI1710.WAV,sample3058.WAV,sample3058,SI1710,THEY HAD COME NOT TO ADMIRE BUT TO OBSERVE
3058,3058,DR7/MRMG0/SX180.WAV,sample3059.WAV,sample3059,SX180,ALMOST ALL COLLEGES ARE NOW COEDUCATIONAL
3059,3059,DR7/MRMG0/SX90.WAV,sample3060.WAV,sample3060,SX90,THE THINKER IS A FAMOUS SCULPTURE
3060,3060,DR7/MTAB0/SX222.WAV,sample3061.WAV,sample3061,SX222,YOU ALWAYS COME UP WITH PATHOLOGICAL EXAMPLES
3061,3061,DR7/MTAB0/SI2202.WAV,sample3062.WAV,sample3062,SI2202,A LONG LONG WAY DOWN
3062,3062,DR7/MTAB0/SI942.WAV,sample3063.WAV,sample3063,SI942,LIVESTOCK MUST BE TENDED EVERY DAY ROUTINELY
3063,3063,DR7/MTAB0/SX402.WAV,sample3064.WAV,sample3064,SX402,WE'LL SERVE RHUBARB PIE AFTER RACHEL'S TALK
3064,3064,DR7/MTAB0/SI1572.WAV,sample3065.WAV,sample3065,SI1572,HE FOUND AN EMPTY BENCH OPENED A NEWSPAPER AND STRETCHED HIS LEGS BEFORE HIM
3065,3065,DR7/MTAB0/SX42.WAV,sample3066.WAV,sample3066,SX42,BIBLICAL SCHOLARS ARGUE HISTORY
3066,3066,DR7/MTAB0/SA2.WAV,sample3067.WAV,sample3067,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
3067,3067,DR7/MTAB0/SA1.WAV,sample3068.WAV,sample3068,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
3068,3068,DR7/MTAB0/SX312.WAV,sample3069.WAV,sample3069,SX312,THOSE ANSWERS WILL BE STRAIGHTFORWARD IF YOU THINK THEM THROUGH CAREFULLY FIRST
3069,3069,DR7/MTAB0/SX132.WAV,sample3070.WAV,sample3070,SX132,PUBLICITY AND NOTORIETY GO HAND IN HAND
3070,3070,DR7/MMDG0/SX160.WAV,sample3071.WAV,sample3071,SX160,AS COAUTHORS WE PRESENTED OUR NEW BOOK TO THE HAUGHTY AUDIENCE
3071,3071,DR7/MMDG0/SX430.WAV,sample3072.WAV,sample3072,SX430,THOSE WHO ARE NOT PURISTS USE CANNED VEGETABLES WHEN MAKING STEW
3072,3072,DR7/MMDG0/SI1780.WAV,sample3073.WAV,sample3073,SI1780,A MONSTROUS SHADOW FELL ACROSS THE ILLUMINATED WALL DISTORTED AND INDEFINABLE
3073,3073,DR7/MMDG0/SI520.WAV,sample3074.WAV,sample3074,SI520,SUCCESS FOR MANY TURNPIKES HAS COME HARD
3074,3074,DR7/MMDG0/SA2.WAV,sample3075.WAV,sample3075,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
3075,3075,DR7/MMDG0/SA1.WAV,sample3076.WAV,sample3076,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
3076,3076,DR7/MMDG0/SX340.WAV,sample3077.WAV,sample3077,SX340,DUCKS HAVE WEBBED FEET AND COLORFUL FEATHERS
3077,3077,DR7/MMDG0/SX70.WAV,sample3078.WAV,sample3078,SX70,DID YOU EAT YET
3078,3078,DR7/MMDG0/SI2035.WAV,sample3079.WAV,sample3079,SI2035,HE FELT A GOOD DEAL LESS SHAKY
3079,3079,DR7/MMDG0/SX250.WAV,sample3080.WAV,sample3080,SX250,THE BOSTON BALLET OVERCAME THEIR FUNDING SHORTAGE
3080,3080,DR7/FPAC0/SX211.WAV,sample3081.WAV,sample3081,SX211,ONLY THE BEST PLAYERS ENJOY POPULARITY
3081,3081,DR7/FPAC0/SX391.WAV,sample3082.WAV,sample3082,SX391,THEY ALL LIKE LONG HOT SHOWERS
3082,3082,DR7/FPAC0/SA2.WAV,sample3083.WAV,sample3083,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
3083,3083,DR7/FPAC0/SA1.WAV,sample3084.WAV,sample3084,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
3084,3084,DR7/FPAC0/SX121.WAV,sample3085.WAV,sample3085,SX121,TRESPASSING IS FORBIDDEN AND SUBJECT TO PENALTY
3085,3085,DR7/FPAC0/SI1921.WAV,sample3086.WAV,sample3086,SI1921,AND HIS RELATIVELY SMALL HANDS AND FEET GAVE HIM AN ALMOST DELICATE APPEARANCE
3086,3086,DR7/FPAC0/SX301.WAV,sample3087.WAV,sample3087,SX301,WE LIKE BLEU CHEESE BUT VICTOR PREFERS SWISS CHEESE
3087,3087,DR7/FPAC0/SI661.WAV,sample3088.WAV,sample3088,SI661,DEATH REMINDS MAN OF HIS SIN BUT IT REMINDS HIM ALSO OF HIS TRANSIENCE
